wall_ms,elapsed_rt_ms,kind,detail
1789421323392,991668239,hb,"recorder=1;since_fix_ms=406;fixes_this_process=1286;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421328401,991673248,hb,"recorder=1;since_fix_ms=417;fixes_this_process=1291;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421333415,991678261,hb,"recorder=1;since_fix_ms=423;fixes_this_process=1296;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421338424,991683270,hb,"recorder=1;since_fix_ms=435;fixes_this_process=1301;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421343433,991688280,hb,"recorder=1;since_fix_ms=450;fixes_this_process=1306;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421348443,991693289,hb,"recorder=1;since_fix_ms=458;fixes_this_process=1311;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421353450,991698296,hb,"recorder=1;since_fix_ms=464;fixes_this_process=1316;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421358458,991703305,hb,"recorder=1;since_fix_ms=473;fixes_this_process=1321;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421363471,991708317,hb,"recorder=1;since_fix_ms=484;fixes_this_process=1326;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421368478,991713324,hb,"recorder=1;since_fix_ms=494;fixes_this_process=1331;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421373483,991718330,hb,"recorder=1;since_fix_ms=490;fixes_this_process=1336;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421378492,991723339,hb,"recorder=1;since_fix_ms=505;fixes_this_process=1341;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421383497,991728344,hb,"recorder=1;since_fix_ms=509;fixes_this_process=1346;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421388506,991733352,hb,"recorder=1;since_fix_ms=516;fixes_this_process=1351;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421393515,991738362,hb,"recorder=1;since_fix_ms=525;fixes_this_process=1356;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421398520,991743367,hb,"recorder=1;since_fix_ms=535;fixes_this_process=1361;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421403530,991748376,hb,"recorder=1;since_fix_ms=544;fixes_this_process=1366;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421408544,991753390,hb,"recorder=1;since_fix_ms=557;fixes_this_process=1371;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421413547,991758393,hb,"recorder=1;since_fix_ms=557;fixes_this_process=1376;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421418555,991763401,hb,"recorder=1;since_fix_ms=568;fixes_this_process=1381;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421423569,991768416,hb,"recorder=1;since_fix_ms=581;fixes_this_process=1386;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421428575,991773421,hb,"recorder=1;since_fix_ms=590;fixes_this_process=1391;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421433581,991778428,hb,"recorder=1;since_fix_ms=594;fixes_this_process=1396;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421438596,991783443,hb,"recorder=1;since_fix_ms=602;fixes_this_process=1401;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421443605,991788451,hb,"recorder=1;since_fix_ms=618;fixes_this_process=1406;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421448612,991793459,hb,"recorder=1;since_fix_ms=623;fixes_this_process=1411;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421453624,991798471,hb,"recorder=1;since_fix_ms=639;fixes_this_process=1416;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421458634,991803480,hb,"recorder=1;since_fix_ms=647;fixes_this_process=1421;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421463643,991808489,hb,"recorder=1;since_fix_ms=657;fixes_this_process=1426;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421468655,991813501,hb,"recorder=1;since_fix_ms=664;fixes_this_process=1431;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421473663,991818510,hb,"recorder=1;since_fix_ms=671;fixes_this_process=1436;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421478671,991823517,hb,"recorder=1;since_fix_ms=687;fixes_this_process=1441;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421483685,991828531,hb,"recorder=1;since_fix_ms=698;fixes_this_process=1446;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421488694,991833540,hb,"recorder=1;since_fix_ms=705;fixes_this_process=1451;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421493703,991838549,hb,"recorder=1;since_fix_ms=714;fixes_this_process=1456;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421498714,991843560,hb,"recorder=1;since_fix_ms=722;fixes_this_process=1461;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421503722,991848569,hb,"recorder=1;since_fix_ms=732;fixes_this_process=1466;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421508731,991853578,hb,"recorder=1;since_fix_ms=744;fixes_this_process=1471;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421513744,991858591,hb,"recorder=1;since_fix_ms=756;fixes_this_process=1476;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421518753,991863600,hb,"recorder=1;since_fix_ms=761;fixes_this_process=1481;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421523762,991868609,hb,"recorder=1;since_fix_ms=773;fixes_this_process=1486;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421528773,991873620,hb,"recorder=1;since_fix_ms=787;fixes_this_process=1491;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421533779,991878626,hb,"recorder=1;since_fix_ms=789;fixes_this_process=1496;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421538785,991883632,hb,"recorder=1;since_fix_ms=801;fixes_this_process=1501;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421543796,991888643,hb,"recorder=1;since_fix_ms=812;fixes_this_process=1506;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421548801,991893648,hb,"recorder=1;since_fix_ms=822;fixes_this_process=1511;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421553809,991898656,hb,"recorder=1;since_fix_ms=912;fixes_this_process=1516;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421558817,991903663,hb,"recorder=1;since_fix_ms=831;fixes_this_process=1521;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421563821,991908668,hb,"recorder=1;since_fix_ms=838;fixes_this_process=1526;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421568828,991913675,hb,"recorder=1;since_fix_ms=839;fixes_this_process=1531;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421573837,991918684,hb,"recorder=1;since_fix_ms=959;fixes_this_process=1536;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421578846,991923692,hb,"recorder=1;since_fix_ms=860;fixes_this_process=1541;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421583855,991928701,hb,"recorder=1;since_fix_ms=851;fixes_this_process=1546;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421588866,991933712,hb,"recorder=1;since_fix_ms=869;fixes_this_process=1551;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421593874,991938720,hb,"recorder=1;since_fix_ms=888;fixes_this_process=1556;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421598878,991943724,hb,"recorder=1;since_fix_ms=889;fixes_this_process=1561;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421603891,991948737,hb,"recorder=1;since_fix_ms=909;fixes_this_process=1566;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421608897,991953744,hb,"recorder=1;since_fix_ms=918;fixes_this_process=1571;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421613906,991958753,hb,"recorder=1;since_fix_ms=918;fixes_this_process=1576;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421618915,991963762,hb,"recorder=1;since_fix_ms=929;fixes_this_process=1581;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421623921,991968767,hb,"recorder=1;since_fix_ms=935;fixes_this_process=1586;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421628929,991973776,hb,"recorder=1;since_fix_ms=945;fixes_this_process=1591;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421633942,991978789,hb,"recorder=1;since_fix_ms=955;fixes_this_process=1596;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421638946,991983793,hb,"recorder=1;since_fix_ms=961;fixes_this_process=1601;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421643952,991988799,hb,"recorder=1;since_fix_ms=965;fixes_this_process=1606;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421648963,991993810,hb,"recorder=1;since_fix_ms=975;fixes_this_process=1611;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421653972,991998818,hb,"recorder=1;since_fix_ms=984;fixes_this_process=1616;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421658980,992003826,hb,"recorder=1;since_fix_ms=996;fixes_this_process=1621;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421663989,992008836,hb,"recorder=1;since_fix_ms=3;fixes_this_process=1627;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421668993,992013840,hb,"recorder=1;since_fix_ms=14;fixes_this_process=1632;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421674001,992018847,hb,"recorder=1;since_fix_ms=22;fixes_this_process=1637;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421679009,992023855,hb,"recorder=1;since_fix_ms=27;fixes_this_process=1642;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421684016,992028862,hb,"recorder=1;since_fix_ms=29;fixes_this_process=1647;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421689020,992033867,hb,"recorder=1;since_fix_ms=36;fixes_this_process=1652;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421694030,992038876,hb,"recorder=1;since_fix_ms=43;fixes_this_process=1657;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421699036,992043882,hb,"recorder=1;since_fix_ms=53;fixes_this_process=1662;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421704045,992048891,hb,"recorder=1;since_fix_ms=59;fixes_this_process=1667;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421709050,992053896,hb,"recorder=1;since_fix_ms=62;fixes_this_process=1672;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421714058,992058904,hb,"recorder=1;since_fix_ms=70;fixes_this_process=1677;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421719067,992063913,hb,"recorder=1;since_fix_ms=78;fixes_this_process=1682;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421724075,992068922,hb,"recorder=1;since_fix_ms=93;fixes_this_process=1687;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421729079,992073925,hb,"recorder=1;since_fix_ms=96;fixes_this_process=1692;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421734088,992078934,hb,"recorder=1;since_fix_ms=100;fixes_this_process=1697;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421739093,992083940,hb,"recorder=1;since_fix_ms=105;fixes_this_process=1702;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421744103,992088949,hb,"recorder=1;since_fix_ms=114;fixes_this_process=1707;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=87;charging=0;music=0;location_on=1"
1789421749111,992093958,hb,"recorder=1;since_fix_ms=124;fixes_this_process=1712;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421754124,992098970,hb,"recorder=1;since_fix_ms=141;fixes_this_process=1717;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421759130,992103977,hb,"recorder=1;since_fix_ms=142;fixes_this_process=1722;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421764139,992108986,hb,"recorder=1;since_fix_ms=150;fixes_this_process=1727;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421769151,992113997,hb,"recorder=1;since_fix_ms=164;fixes_this_process=1732;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421774157,992119003,hb,"recorder=1;since_fix_ms=168;fixes_this_process=1737;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421779163,992124009,hb,"recorder=1;since_fix_ms=179;fixes_this_process=1742;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421784175,992129022,hb,"recorder=1;since_fix_ms=189;fixes_this_process=1747;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421789184,992134031,hb,"recorder=1;since_fix_ms=200;fixes_this_process=1752;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421794193,992139039,hb,"recorder=1;since_fix_ms=208;fixes_this_process=1757;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421799206,992144052,hb,"recorder=1;since_fix_ms=223;fixes_this_process=1762;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421804214,992149060,hb,"recorder=1;since_fix_ms=236;fixes_this_process=1767;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421809223,992154069,hb,"recorder=1;since_fix_ms=237;fixes_this_process=1772;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421814233,992159080,hb,"recorder=1;since_fix_ms=247;fixes_this_process=1777;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421819239,992164086,hb,"recorder=1;since_fix_ms=256;fixes_this_process=1782;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421824249,992169095,hb,"recorder=1;since_fix_ms=261;fixes_this_process=1787;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421829262,992174109,hb,"recorder=1;since_fix_ms=277;fixes_this_process=1792;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421834271,992179117,hb,"recorder=1;since_fix_ms=288;fixes_this_process=1797;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421839276,992184122,hb,"recorder=1;since_fix_ms=292;fixes_this_process=1802;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421844290,992189136,hb,"recorder=1;since_fix_ms=305;fixes_this_process=1807;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421849298,992194145,hb,"recorder=1;since_fix_ms=315;fixes_this_process=1812;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421854306,992199153,hb,"recorder=1;since_fix_ms=328;fixes_this_process=1817;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421859318,992204164,hb,"recorder=1;since_fix_ms=334;fixes_this_process=1822;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421864327,992209173,hb,"recorder=1;since_fix_ms=338;fixes_this_process=1827;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421869336,992214183,hb,"recorder=1;since_fix_ms=351;fixes_this_process=1832;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421874345,992219192,hb,"recorder=1;since_fix_ms=362;fixes_this_process=1837;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
1789421879354,992224200,hb,"recorder=1;since_fix_ms=369;fixes_this_process=1842;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=86;charging=0;music=0;location_on=1"
