wall_ms,fix_ms,elapsed_rt_ms,lat,lon,acc_m,alt_m,vacc_m,speed_mps,bearing_deg,provider,mock,moving,sample,event
1789420044175,1789420043967,990388813,42.0410105,-93.6501412,3.984,255.00001525878906,6.9902735,0.029404514,,fused,0,1,0,motionchange
1789420044182,1789420043967,990388813,42.0410105,-93.6501412,3.984,255.00001525878906,6.9902735,0.029404514,,fused,0,1,0,
1789420044446,1789420043967,990388813,42.0410105,-93.6501412,3.984,255.00001525878906,6.9902735,0.029404514,,fused,0,1,0,
1789420044446,1789420043967,990388813,42.0410105,-93.6501412,3.984,255.00001525878906,6.9902735,0.029404514,,fused,0,1,0,
1789420044446,1789420043967,990388813,42.0410105,-93.6501412,3.984,255.00001525878906,6.9902735,0.029404514,,fused,0,1,0,
1789420044990,1789420044966,990389813,42.04101,-93.6501414,3.537,255.00001525878906,7.0234647,0.036975123,,fused,0,1,0,
1789420045991,1789420045967,990390813,42.0410094,-93.6501413,3.424,255.00001525878906,7.0336967,0.042070862,,fused,0,1,0,
1789420046992,1789420046968,990391814,42.041009,-93.6501412,3.232,255.00001525878906,7.4201107,0.04744446,,fused,0,1,0,
1789420047989,1789420047966,990392813,42.0410087,-93.6501412,3.048,255.00001525878906,7.0524416,0.05287436,,fused,0,1,0,
1789420048986,1789420048967,990393813,42.0410085,-93.6501411,3.024,255.00001525878906,7.0589347,0.057044595,,fused,0,1,0,
1789420049990,1789420049967,990394813,42.0410082,-93.6501409,3.0,255.00001525878906,6.4090986,0.060841843,,fused,0,1,0,
1789420050989,1789420050967,990395813,42.0410081,-93.6501409,3.0,255.00001525878906,6.457503,0.06260258,,fused,0,1,0,
1789420051988,1789420051967,990396813,42.0410078,-93.6501408,3.0,255.00001525878906,6.4389095,0.064496905,,fused,0,1,0,
1789420052988,1789420052966,990397813,42.0410076,-93.6501408,3.0,255.00001525878906,6.4454026,0.06651389,,fused,0,1,0,
1789420053987,1789420053966,990398813,42.0410073,-93.6501409,3.0,255.00001525878906,6.4482512,0.06759998,,fused,0,1,0,
1789420054705,1789420054398,990399245,42.0410072,-93.6501412,3.0,255.00001525878906,6.8981867,0.06752518,,fused,0,1,0,
1789420054715,1789420054398,990399245,42.0410072,-93.6501412,3.0,255.00001525878906,6.8981867,0.06752518,,fused,0,1,0,
1789420054716,1789420054398,990399245,42.0410072,-93.6501412,3.0,255.00001525878906,6.8981867,0.06752518,,fused,0,1,0,
1789420055990,1789420055966,990400813,42.0410069,-93.650141,3.0,255.00001525878906,6.9065747,0.07107783,,fused,0,1,0,
1789420056985,1789420056967,990401813,42.0410067,-93.650141,3.0,255.00001525878906,6.9070263,0.07182522,,fused,0,1,0,
1789420057989,1789420057967,990402813,42.0410065,-93.6501409,3.0,255.00001525878906,6.9195747,0.071665555,,fused,0,1,0,
1789420058986,1789420058967,990403813,42.0410063,-93.650141,3.0,255.00001525878906,6.9136357,0.070215985,,fused,0,1,0,
1789420059988,1789420059966,990404813,42.0410058,-93.650141,3.0,255.00001525878906,6.535891,0.23107849,90.00406,fused,0,1,0,
1789420060919,1789420060901,990405748,42.0410056,-93.650141,3.0,255.00001525878906,6.535891,0.237112,90.00047,fused,0,1,0,
1789420061990,1789420061968,990406814,42.0410043,-93.6501416,3.0,255.00001525878906,6.552909,0.079247475,,fused,0,1,0,
1789420062990,1789420062967,990407813,42.0410039,-93.6501418,3.0,255.00001525878906,6.569353,0.06939273,,fused,0,1,0,
1789420063984,1789420063966,990408813,42.0410035,-93.6501419,3.0,255.00001525878906,6.590819,0.06586887,,fused,0,1,0,
1789420064990,1789420064968,990409814,42.0410034,-93.6501422,3.0,255.00001525878906,6.464281,0.06430345,,fused,0,1,0,
1789420065988,1789420065967,990410813,42.0410031,-93.6501423,3.0,253.3280749796936,6.5420547,0.0644849,,fused,0,1,0,
1789420066983,1789420066967,990411813,42.0410027,-93.6501423,3.0,253.15455995032272,6.5713468,0.063529424,,fused,0,1,0,
1789420067988,1789420067966,990412813,42.0410023,-93.6501423,3.0,253.13575822238425,6.5778546,0.063588485,,fused,0,1,0,
1789420068988,1789420068967,990413813,42.041002,-93.6501424,3.0,253.13575822238425,6.569372,0.062706865,,fused,0,1,0,
1789420069988,1789420069967,990414813,42.0410017,-93.6501425,3.0,253.13575822238425,6.4896965,0.06675051,,fused,0,1,0,
1789420070991,1789420070967,990415814,42.0410014,-93.6501427,3.0,255.00001525878906,6.21817,0.067469366,,fused,0,1,0,
1789420071992,1789420071967,990416813,42.0410012,-93.6501428,3.0,255.00001525878906,6.473651,0.067413114,,fused,0,1,0,
1789420072964,1789420072942,990417789,42.0410011,-93.6501428,3.0,255.00001525878906,6.473651,0.06784691,,fused,0,1,0,
1789420073996,1789420073966,990418813,42.0410008,-93.6501431,3.0,255.00001525878906,6.483954,0.06901187,,fused,0,1,0,
1789420074990,1789420074966,990419813,42.0410005,-93.6501432,3.0,255.00001525878906,6.49237,0.07007691,,fused,0,1,0,
1789420075988,1789420075967,990420813,42.0410004,-93.6501431,3.0,255.00001525878906,6.4989734,0.29454106,179.06393,fused,0,1,0,
1789420076994,1789420076967,990421813,42.0409995,-93.6501424,3.0,255.00001525878906,6.5037565,0.12470125,153.30634,fused,0,1,0,
1789420077987,1789420077967,990422813,42.0410001,-93.6501412,3.0,255.00001525878906,6.27842,0.120649844,129.78552,fused,0,1,0,
1789420078988,1789420078968,990423814,42.0410002,-93.6501417,3.0,255.00001525878906,6.27842,0.11351759,138.98747,fused,0,1,0,
1789420079996,1789420079966,990424813,42.0410007,-93.6501439,3.0,255.00001525878906,6.298752,0.09142545,,fused,0,1,0,
1789420080989,1789420080967,990425813,42.0410011,-93.6501451,3.0,255.00001525878906,6.5554314,0.08759585,,fused,0,1,0,
1789420081991,1789420081966,990426813,42.0410007,-93.6501464,3.0,255.00001525878906,6.5619392,0.071174756,,fused,0,1,0,
1789420082992,1789420082966,990427813,42.0410009,-93.6501481,3.0,255.00001525878906,6.1703134,0.07169624,,fused,0,1,0,
1789420083988,1789420083966,990428813,42.041,-93.6501489,3.0,255.00001525878906,6.15574,0.0652937,,fused,0,1,0,
1789420084991,1789420084966,990429813,42.0409999,-93.6501493,3.0,255.00001525878906,5.8965745,0.07299607,,fused,0,1,0,
1789420085987,1789420085967,990430814,42.0409997,-93.6501501,3.0,255.00001525878906,5.795937,0.061271828,,fused,0,1,0,
1789420086995,1789420086967,990431813,42.0409988,-93.650151,3.0,255.00001525878906,5.714553,0.088307455,,fused,0,1,0,
1789420087995,1789420087968,990432814,42.0409972,-93.6501519,3.0,255.00001525878906,5.254039,0.1065496,201.1268,fused,0,1,0,
1789420088990,1789420088967,990433813,42.0409963,-93.6501522,3.0,255.00001525878906,5.1357107,0.10688071,173.59471,fused,0,1,0,
1789420089995,1789420089966,990434813,42.0409948,-93.6501519,3.0,255.00001525878906,5.167065,0.11710158,151.94418,fused,0,1,0,
1789420091000,1789420090967,990435813,42.040994,-93.650151,3.0,255.00001525878906,5.154106,0.10777493,147.10062,fused,0,1,0,
1789420091986,1789420091966,990436813,42.0409943,-93.6501493,3.0,255.00001525878906,5.1141367,0.1841048,101.0278,fused,0,1,0,
1789420092988,1789420092967,990437813,42.0409966,-93.6501466,3.0,255.00001525878906,4.9365487,0.18874016,58.605972,fused,0,1,0,
1789420093891,1789420093867,990438714,42.0409967,-93.6501468,3.0,255.00001525878906,4.9365487,0.16180992,37.70161,fused,0,1,0,
1789420094997,1789420094966,990439813,42.0409998,-93.6501455,3.0,255.00001525878906,4.954634,0.17711452,54.324272,fused,0,1,0,
1789420095985,1789420095966,990440813,42.0410015,-93.6501449,3.0,255.00001525878906,4.921447,0.1222672,52.601036,fused,0,1,0,
1789420096989,1789420096967,990441813,42.0410028,-93.6501443,3.0,255.00001525878906,4.9145427,0.102647014,51.3905,fused,0,1,0,
1789420097991,1789420097966,990442813,42.0410045,-93.6501438,3.0,255.00001525878906,4.9297442,0.08584826,,fused,0,1,0,
1789420098990,1789420098967,990443813,42.041006,-93.6501438,3.0,255.00001525878906,5.1300626,0.087114014,,fused,0,1,0,
1789420099991,1789420099967,990444813,42.0410063,-93.6501435,3.0,255.00001525878906,5.1990643,0.061856125,,fused,0,1,0,
1789420100990,1789420100967,990445813,42.041007,-93.6501429,3.0,255.00001525878906,5.2491956,0.06691086,,fused,0,1,0,
1789420101993,1789420101966,990446812,42.0410082,-93.6501419,3.0,255.00001525878906,5.250778,0.06693281,,fused,0,1,0,
1789420102989,1789420102966,990447813,42.0410088,-93.6501421,3.0,255.00001525878906,5.231116,0.06592231,,fused,0,1,0,
1789420103990,1789420103966,990448813,42.0410095,-93.6501428,3.0,255.00001525878906,5.248788,0.06843437,,fused,0,1,0,
1789420104991,1789420104965,990449812,42.0410102,-93.650143,3.0,255.00001525878906,5.255631,0.06806528,,fused,0,1,0,
1789420105993,1789420105967,990450813,42.0410103,-93.6501434,3.0,255.00001525878906,5.2653613,0.06482841,,fused,0,1,0,
1789420106991,1789420106965,990451812,42.0410099,-93.6501433,3.0,255.00001525878906,4.899111,0.065113686,,fused,0,1,0,
1789420107988,1789420107965,990452812,42.0410101,-93.6501434,3.0,255.00001525878906,4.891848,0.06359299,,fused,0,1,0,
1789420108989,1789420108966,990453813,42.0410107,-93.6501432,3.0,255.00001525878906,4.905219,0.06160169,,fused,0,1,0,
1789420109988,1789420109966,990454813,42.0410107,-93.6501436,3.0,255.00001525878906,4.9186993,0.063648954,,fused,0,1,0,
1789420110995,1789420110967,990455813,42.0410101,-93.6501444,3.0,255.00001525878906,4.92945,0.056129437,,fused,0,1,0,
1789420111991,1789420111966,990456813,42.0410098,-93.6501438,3.0,255.00001525878906,5.4911437,0.061253097,,fused,0,1,0,
1789420112990,1789420112967,990457813,42.0410108,-93.6501439,3.0,255.00001525878906,5.520014,0.058780994,,fused,0,1,0,
1789420113993,1789420113966,990458813,42.0410119,-93.6501437,3.0,255.00001525878906,5.53283,0.0030490723,,fused,0,1,0,
1789420114987,1789420114967,990459813,42.0410122,-93.6501438,3.0,255.00001525878906,5.5417094,0.018076668,,fused,0,1,0,
1789420115989,1789420115967,990460813,42.0410125,-93.6501437,3.0,255.00001525878906,5.5458302,0.028348241,,fused,0,1,0,
1789420116993,1789420116967,990461813,42.0410127,-93.6501436,3.0,255.00001525878906,5.55054,0.03646695,,fused,0,1,0,
1789420117995,1789420117966,990462813,42.0410129,-93.6501434,3.0,255.00001525878906,5.554678,0.041436333,,fused,0,1,0,
1789420118946,1789420118890,990463736,42.041013,-93.6501433,3.0,255.00001525878906,5.6780806,0.041593865,,fused,0,1,0,
1789420119993,1789420119967,990464813,42.0410133,-93.6501432,3.0,255.00001525878906,5.679916,0.04975751,,fused,0,1,0,
1789420120992,1789420120966,990465813,42.0410134,-93.6501432,3.0,255.00001525878906,5.6823616,0.052985027,,fused,0,1,0,
1789420121989,1789420121966,990466813,42.0410136,-93.6501431,3.0,255.00001525878906,5.6838756,0.056202408,,fused,0,1,0,
1789420122992,1789420122966,990467812,42.041014,-93.6501431,3.0,255.00001525878906,5.3705444,0.06029946,,fused,0,1,0,
1789420123996,1789420123967,990468814,42.0410142,-93.6501431,3.0,255.00001525878906,5.381009,0.06468609,,fused,0,1,0,
1789420124992,1789420124967,990469813,42.0410144,-93.6501431,3.0,255.00001525878906,5.37973,0.066531025,,fused,0,1,0,
1789420125993,1789420125966,990470813,42.0410147,-93.6501431,3.0,255.00001525878906,5.3750615,0.06680652,,fused,0,1,0,
1789420126995,1789420126966,990471813,42.0410149,-93.6501431,3.0,255.00001525878906,5.370167,0.06782248,,fused,0,1,0,
1789420127989,1789420127967,990472814,42.0410152,-93.6501431,3.0,255.00001525878906,5.3698344,0.0674497,,fused,0,1,0,
1789420128995,1789420128966,990473813,42.0410154,-93.6501428,3.0,255.00001525878906,5.373005,0.06638298,,fused,0,1,0,
1789420129990,1789420129968,990474814,42.0410157,-93.6501428,3.0,255.00001525878906,5.827758,0.0671318,,fused,0,1,0,
1789420130995,1789420130966,990475813,42.0410159,-93.6501429,3.0,255.00001525878906,5.8399744,0.07134246,,fused,0,1,0,
1789420131996,1789420131967,990476813,42.0410161,-93.650143,3.0,255.00001525878906,5.835674,0.072313376,,fused,0,1,0,
1789420132987,1789420132967,990477813,42.0410163,-93.650143,3.0,255.00001525878906,5.8072968,0.06949598,,fused,0,1,0,
1789420133993,1789420133965,990478812,42.0410165,-93.6501431,3.0,255.00001525878906,5.772506,0.070780106,,fused,0,1,0,
1789420134995,1789420134968,990479814,42.0410167,-93.6501433,3.0,255.00001525878906,5.7790017,0.07238602,,fused,0,1,0,
1789420135995,1789420135967,990480813,42.041017,-93.6501434,3.0,255.00001525878906,5.3166056,0.07349195,,fused,0,1,0,
1789420136992,1789420136966,990481812,42.0410174,-93.6501436,3.0,255.00001525878906,5.341435,0.07405427,,fused,0,1,0,
1789420137990,1789420137966,990482813,42.0410177,-93.6501437,3.0,255.00001525878906,5.38637,0.07486059,,fused,0,1,0,
1789420138994,1789420138967,990483814,42.0410179,-93.6501436,3.0,255.00001525878906,5.406778,0.07391827,,fused,0,1,0,
1789420139992,1789420139967,990484813,42.0410182,-93.6501436,3.0,255.00001525878906,5.4224987,0.07316837,,fused,0,1,0,
1789420140991,1789420140967,990485814,42.0410184,-93.6501436,3.0,255.00001525878906,5.4330926,0.074270934,,fused,0,1,0,
1789420141991,1789420141967,990486813,42.0410187,-93.6501435,3.0,255.00001525878906,5.318672,0.071972996,,fused,0,1,0,
1789420142993,1789420142967,990487813,42.0410189,-93.6501435,3.0,255.00001525878906,5.1798525,0.071407415,,fused,0,1,0,
1789420143989,1789420143966,990488812,42.0410193,-93.6501436,3.0,255.00001525878906,5.1797395,0.071936786,,fused,0,1,0,
1789420144993,1789420144965,990489812,42.0410194,-93.6501436,3.0,255.00001525878906,5.185447,0.07017771,,fused,0,1,0,
1789420145989,1789420145965,990490812,42.0410196,-93.6501436,3.0,255.00001525878906,5.1925673,0.06958177,,fused,0,1,0,
1789420146994,1789420146967,990491813,42.0410196,-93.6501436,3.0,255.00001525878906,5.2401366,0.0697261,,fused,0,1,0,
1789420147993,1789420147965,990492812,42.0410197,-93.6501436,3.0,255.00001525878906,5.247762,0.070439965,,fused,0,1,0,
1789420148995,1789420148968,990493814,42.0410198,-93.6501437,3.0,255.00001525878906,5.2553253,0.07181838,,fused,0,1,0,
1789420149998,1789420149968,990494814,42.0410198,-93.6501436,3.0,255.00001525878906,5.2614727,0.07024749,,fused,0,1,0,
1789420150991,1789420150965,990495812,42.0410198,-93.6501435,3.0,255.00001525878906,5.2671304,0.07135665,,fused,0,1,0,
1789420151991,1789420151967,990496813,42.0410198,-93.6501436,3.0,255.00001525878906,5.272359,0.07279951,,fused,0,1,0,
1789420152995,1789420152966,990497813,42.0410198,-93.6501437,3.0,255.00001525878906,5.4629364,0.07229003,,fused,0,1,0,
1789420153991,1789420153966,990498812,42.0410198,-93.6501438,3.0,255.00001525878906,5.463745,0.07414632,,fused,0,1,0,
1789420154995,1789420154966,990499813,42.0410199,-93.6501439,3.0,255.00001525878906,5.465411,0.07419942,,fused,0,1,0,
1789420155989,1789420155967,990500813,42.0410199,-93.650144,3.0,255.00001525878906,5.4641213,0.07450172,,fused,0,1,0,
1789420156991,1789420156966,990501812,42.0410199,-93.6501442,3.0,255.00001525878906,5.4715652,0.073374614,,fused,0,1,0,
1789420157993,1789420157966,990502813,42.04102,-93.6501442,3.0,255.00001525878906,5.475461,0.06760981,,fused,0,1,0,
1789420158993,1789420158965,990503812,42.04102,-93.6501441,3.0,255.00001525878906,5.277775,0.069254525,,fused,0,1,0,
1789420159989,1789420159966,990504812,42.04102,-93.6501441,3.0,255.00001525878906,5.2839665,0.06877695,,fused,0,1,0,
1789420160990,1789420160966,990505813,42.04102,-93.6501441,3.0,255.00001525878906,5.291894,0.06859384,,fused,0,1,0,
1789420161994,1789420161966,990506813,42.04102,-93.6501441,3.0,255.00001525878906,5.301146,0.07113455,,fused,0,1,0,
1789420162992,1789420162967,990507813,42.0410199,-93.6501442,3.0,255.00001525878906,5.3091154,0.06870935,,fused,0,1,0,
1789420163994,1789420163966,990508813,42.0410199,-93.6501443,3.0,255.00001525878906,5.3161545,0.06900496,,fused,0,1,0,
1789420164993,1789420164967,990509813,42.0410196,-93.6501444,3.0,255.00001525878906,5.1232495,0.06765725,,fused,0,1,0,
1789420165994,1789420165968,990510814,42.0410195,-93.6501446,3.0,255.00001525878906,5.13419,0.06855257,,fused,0,1,0,
1789420166991,1789420166967,990511813,42.0410194,-93.6501448,3.0,255.00001525878906,5.15022,0.06752588,,fused,0,1,0,
1789420167988,1789420167965,990512812,42.0410193,-93.6501451,3.0,255.00001525878906,5.1593103,0.070905074,,fused,0,1,0,
1789420168992,1789420168966,990513813,42.0410192,-93.6501453,3.0,255.00001525878906,5.1666083,0.068812415,,fused,0,1,0,
1789420169995,1789420169967,990514814,42.0410191,-93.6501455,3.0,255.00001525878906,5.1739163,0.06882079,,fused,0,1,0,
1789420170991,1789420170965,990515812,42.041019,-93.6501459,3.0,255.00001525878906,4.9562654,0.07242605,,fused,0,1,0,
1789420171990,1789420171967,990516813,42.0410189,-93.6501461,3.0,255.00001525878906,4.9607015,0.06996982,,fused,0,1,0,
1789420172991,1789420172966,990517812,42.0410188,-93.6501461,3.0,255.00001525878906,4.97843,0.07084337,,fused,0,1,0,
1789420173991,1789420173965,990518812,42.0410187,-93.6501462,3.0,255.00001525878906,4.984168,0.0684244,,fused,0,1,0,
1789420174992,1789420174968,990519814,42.0410186,-93.6501462,3.0,255.00001525878906,4.98988,0.066566445,,fused,0,1,0,
1789420175997,1789420175966,990520813,42.0410185,-93.6501462,3.0,255.00001525878906,4.995913,0.06677498,,fused,0,1,0,
1789420176991,1789420176965,990521812,42.0410185,-93.6501458,3.0,255.00001525878906,4.8348265,0.06497823,,fused,0,1,0,
1789420177991,1789420177965,990522812,42.0410185,-93.6501457,3.0,255.00001525878906,4.838577,0.06628869,,fused,0,1,0,
1789420178996,1789420178966,990523813,42.0410184,-93.6501458,3.0,255.00001525878906,4.8351917,0.067868784,,fused,0,1,0,
1789420179991,1789420179966,990524813,42.0410184,-93.6501458,3.0,255.00001525878906,4.816104,0.06980821,,fused,0,1,0,
1789420180989,1789420180967,990525813,42.0410184,-93.6501459,3.0,255.00001525878906,4.778067,0.06767796,,fused,0,1,0,
1789420181991,1789420181966,990526813,42.0410182,-93.6501459,3.0,255.00001525878906,4.7051363,0.070111565,,fused,0,1,0,
1789420182996,1789420182966,990527813,42.0410182,-93.6501459,3.0,255.00001525878906,4.7153044,0.069880314,,fused,0,1,0,
1789420183990,1789420183965,990528812,42.0410183,-93.650146,3.0,255.00001525878906,4.7231164,0.0687273,,fused,0,1,0,
1789420184994,1789420184967,990529814,42.0410181,-93.650146,3.0,255.00001525878906,4.731442,0.07064629,,fused,0,1,0,
1789420185990,1789420185966,990530813,42.0410182,-93.6501464,3.0,255.00001525878906,4.7407784,0.06984358,,fused,0,1,0,
1789420186993,1789420186966,990531813,42.0410182,-93.6501467,3.0,255.00001525878906,4.7463093,0.070163876,,fused,0,1,0,
1789420187991,1789420187967,990532813,42.0410182,-93.6501468,3.0,255.00001525878906,4.646038,0.06920999,,fused,0,1,0,
1789420188990,1789420188966,990533813,42.0410182,-93.6501469,3.0,255.00001525878906,4.6515875,0.069384396,,fused,0,1,0,
1789420189992,1789420189966,990534813,42.0410182,-93.6501471,3.0,255.00001525878906,4.6572595,0.070088066,,fused,0,1,0,
1789420190991,1789420190967,990535813,42.0410183,-93.6501468,3.0,255.00001525878906,4.6632524,0.06964671,,fused,0,1,0,
1789420191990,1789420191965,990536812,42.0410181,-93.6501467,3.0,255.00001525878906,4.667795,0.067987256,,fused,0,1,0,
1789420192995,1789420192966,990537813,42.041018,-93.6501467,3.0,255.00001525878906,4.6726904,0.06903862,,fused,0,1,0,
1789420193993,1789420193966,990538813,42.0410179,-93.6501466,3.0,255.00001525878906,4.6274543,0.06723617,,fused,0,1,0,
1789420194990,1789420194967,990539813,42.0410179,-93.6501466,3.0,255.00001525878906,4.63275,0.06644794,,fused,0,1,0,
1789420195992,1789420195967,990540813,42.0410178,-93.6501466,3.0,255.00001525878906,4.639902,0.06767519,,fused,0,1,0,
1789420196994,1789420196967,990541813,42.0410177,-93.6501465,3.0,255.00001525878906,4.6331143,0.06547029,,fused,0,1,0,
1789420197992,1789420197966,990542813,42.0410176,-93.6501465,3.0,255.00001525878906,4.65353,0.066125415,,fused,0,1,0,
1789420198992,1789420198966,990543812,42.0410176,-93.6501465,3.0,255.00001525878906,4.660838,0.06784412,,fused,0,1,0,
1789420199991,1789420199967,990544813,42.0410175,-93.6501463,3.0,255.00001525878906,4.5847964,0.069418624,,fused,0,1,0,
1789420200991,1789420200965,990545812,42.0410175,-93.6501463,3.0,255.00001525878906,4.5907726,0.06966929,,fused,0,1,0,
1789420201993,1789420201966,990546812,42.0410175,-93.6501462,3.0,255.00001525878906,4.596603,0.07174924,,fused,0,1,0,
1789420202990,1789420202965,990547812,42.0410175,-93.6501461,3.0,255.00001525878906,4.603196,0.06940933,,fused,0,1,0,
1789420203995,1789420203966,990548813,42.0410173,-93.6501461,3.0,255.00001525878906,4.61021,0.07425796,,fused,0,1,0,
1789420204992,1789420204965,990549812,42.0410173,-93.650146,3.0,255.00001525878906,4.6057863,0.07268704,,fused,0,1,0,
1789420205986,1789420205965,990550812,42.0410173,-93.6501459,3.0,255.00001525878906,4.629069,0.06935438,,fused,0,1,0,
1789420206994,1789420206966,990551812,42.0410173,-93.6501459,3.0,255.00001525878906,4.6380033,0.06832742,,fused,0,1,0,
1789420207992,1789420207966,990552812,42.0410173,-93.6501458,3.0,255.00001525878906,4.6400304,0.066518255,,fused,0,1,0,
1789420208992,1789420208966,990553812,42.0410173,-93.6501458,3.0,255.00001525878906,4.6448736,0.06747404,,fused,0,1,0,
1789420209994,1789420209965,990554812,42.0410174,-93.6501455,3.0,255.00001525878906,4.6504393,0.070186526,,fused,0,1,0,
1789420210995,1789420210966,990555813,42.0410175,-93.6501454,3.0,255.00001525878906,4.655433,0.07453328,,fused,0,1,0,
1789420211993,1789420211966,990556812,42.0410176,-93.6501455,3.0,255.00001525878906,4.566661,0.0724025,,fused,0,1,0,
1789420212992,1789420212965,990557812,42.0410176,-93.6501455,3.0,255.00001525878906,4.5803995,0.072129376,,fused,0,1,0,
1789420213996,1789420213966,990558812,42.0410177,-93.6501455,3.0,255.00001525878906,4.5870953,0.07087177,,fused,0,1,0,
1789420214989,1789420214967,990559813,42.0410178,-93.6501456,3.0,255.00001525878906,4.593403,0.0720613,,fused,0,1,0,
1789420215991,1789420215965,990560812,42.0410179,-93.6501457,3.0,255.00001525878906,4.5993066,0.07324432,,fused,0,1,0,
1789420216990,1789420216965,990561812,42.041018,-93.6501457,3.0,255.00001525878906,4.602179,0.072070755,,fused,0,1,0,
1789420217994,1789420217966,990562813,42.0410181,-93.6501458,3.0,255.00001525878906,4.534536,0.0735292,,fused,0,1,0,
1789420218993,1789420218966,990563812,42.0410182,-93.6501458,3.0,255.00001525878906,4.5407805,0.07330322,,fused,0,1,0,
1789420219992,1789420219966,990564812,42.0410183,-93.6501458,3.0,255.00001525878906,4.547082,0.07272631,,fused,0,1,0,
1789420221000,1789420220967,990565813,42.0410184,-93.6501457,3.0,255.00001525878906,4.548072,0.07222044,,fused,0,1,0,
1789420221989,1789420221965,990566812,42.0410185,-93.6501456,3.0,255.00001525878906,4.558437,0.07311848,,fused,0,1,0,
1789420222992,1789420222965,990567812,42.0410183,-93.6501456,3.0,255.00001525878906,4.5643883,0.07495179,,fused,0,1,0,
1789420223991,1789420223966,990568812,42.0410185,-93.6501456,3.0,255.00001525878906,4.4296036,0.074838,,fused,0,1,0,
1789420224990,1789420224966,990569812,42.0410186,-93.6501455,3.0,255.00001525878906,4.4458184,0.07307091,,fused,0,1,0,
1789420225991,1789420225966,990570813,42.0410186,-93.6501454,3.0,255.00001525878906,4.4451036,0.08293495,,fused,0,1,0,
1789420226994,1789420226967,990571813,42.0410187,-93.6501451,3.0,255.00001525878906,4.45032,0.0800848,,fused,0,1,0,
1789420227994,1789420227965,990572812,42.0410188,-93.650145,3.0,255.00001525878906,4.4582715,0.076658584,,fused,0,1,0,
1789420228990,1789420228967,990573813,42.0410189,-93.6501448,3.0,255.00001525878906,4.4658265,0.07467077,,fused,0,1,0,
1789420229991,1789420229965,990574812,42.0410189,-93.6501447,3.0,255.00001525878906,4.400173,0.07327354,,fused,0,1,0,
1789420230991,1789420230965,990575812,42.0410189,-93.6501446,3.0,255.00001525878906,4.4077125,0.07157882,,fused,0,1,0,
1789420231994,1789420231967,990576813,42.0410188,-93.6501446,3.0,255.00001525878906,4.413695,0.0728758,,fused,0,1,0,
1789420232991,1789420232965,990577812,42.0410188,-93.6501445,3.0,255.00001525878906,4.4199743,0.0715253,,fused,0,1,0,
1789420233993,1789420233968,990578814,42.0410188,-93.6501445,3.0,255.00001525878906,4.425962,0.07004087,,fused,0,1,0,
1789420234986,1789420234966,990579812,42.0410189,-93.6501444,3.0,255.00001525878906,4.3551493,0.06728172,,fused,0,1,0,
1789420235993,1789420235967,990580813,42.041019,-93.6501443,3.0,255.00001525878906,4.361183,0.28099602,89.99998,fused,0,1,0,
1789420237002,1789420236967,990581813,42.0410192,-93.6501436,3.0,255.00001525878906,4.3672,0.1012679,89.99973,fused,0,1,0,
1789420237994,1789420237966,990582813,42.0410194,-93.6501437,3.0,255.00001525878906,4.3739977,0.09209101,,fused,0,1,0,
1789420238996,1789420238966,990583813,42.0410196,-93.6501438,3.0,255.00001525878906,4.380641,0.07765079,,fused,0,1,0,
1789420239994,1789420239965,990584812,42.0410195,-93.6501439,3.0,255.00001525878906,4.4423323,0.06833902,,fused,0,1,0,
1789420240910,1789420240870,990585717,42.0410195,-93.6501439,3.0,255.00001525878906,4.407229,0.06869058,,fused,0,1,0,
1789420241993,1789420241966,990586813,42.0410197,-93.650144,3.0,255.00001525878906,4.3996787,0.06258546,,fused,0,1,0,
1789420242996,1789420242965,990587812,42.0410198,-93.6501442,3.0,255.00001525878906,4.4061522,0.06072981,,fused,0,1,0,
1789420243996,1789420243966,990588813,42.0410199,-93.6501443,3.0,255.00001525878906,4.4124737,0.06137837,,fused,0,1,0,
1789420244994,1789420244967,990589813,42.04102,-93.6501445,3.0,255.00001525878906,4.4117565,0.0616273,,fused,0,1,0,
1789420245998,1789420245967,990590813,42.0410201,-93.6501446,3.0,255.00001525878906,4.4174395,0.061166663,,fused,0,1,0,
1789420246988,1789420246966,990591812,42.0410201,-93.6501446,3.0,255.00001525878906,4.362426,0.06367396,,fused,0,1,0,
1789420247990,1789420247966,990592813,42.0410203,-93.6501447,3.0,255.00001525878906,4.3681035,0.06559541,,fused,0,1,0,
1789420248993,1789420248967,990593813,42.0410203,-93.6501448,3.0,255.00001525878906,4.4285398,0.06530912,,fused,0,1,0,
1789420249992,1789420249965,990594812,42.0410204,-93.6501448,3.0,255.00001525878906,4.38585,0.0668552,,fused,0,1,0,
1789420250991,1789420250966,990595812,42.0410205,-93.6501448,3.0,255.00001525878906,4.392332,0.068237975,,fused,0,1,0,
1789420251994,1789420251966,990596813,42.0410205,-93.6501448,3.0,255.00001525878906,4.39885,0.07141403,,fused,0,1,0,
1789420252989,1789420252966,990597812,42.0410206,-93.6501447,3.0,255.00001525878906,4.244807,0.070496775,,fused,0,1,0,
1789420253988,1789420253966,990598812,42.0410207,-93.6501447,3.0,255.00001525878906,4.310526,0.07138772,,fused,0,1,0,
1789420254993,1789420254966,990599812,42.0410207,-93.6501447,3.0,255.00001525878906,4.2745996,0.07025354,,fused,0,1,0,
